Id,CD1,CD2,CD3,CD4,CD5,CD6,CD7,CD8,CD9,CD10,BJ1,BJ2,BJ3,BJ4,BJ5,BJ6,BJ7,BJ8,BJ9,BJ10
ENST00000606142,6,2,9,19,9,0,3,4,3,17,5,7,16,20,18,6,160,34,7,8
ENST00000498623,287,433,507,170,275,349,418,323,371,207,324,157,247,251,146,230,237,184,248,251
ENST00000370550,1,2,1,1,1,1,2,1,2,2,6,6,6,8,15,5,0,4,5,4
ENST00000393488,5,3,1,3,3,2,3,4,6,6,0,3,3,3,1,0,4,3,5,0
ENST00000600733,6,1,1,4,2,4,1,0,3,5,1,4,0,2,3,2,11,1,2,22
ENST00000308330,3,2,4,0,1,4,6,5,1,0,13,11,19,16,10,23,16,5,19,16
ENST00000637840,0,0,0,0,2,0,0,0,0,0,3,17,8,8,6,9,4,3,2,0
ENST00000373908,0,5,4,0,1,1,0,4,1,1,1,2,0,0,1,0,1,1,0,1
ENST00000216237,3,2,0,2,0,3,3,3,1,1,5,4,2,5,2,2,3,2,2,1
ENST00000493186,1,5,3,3,3,3,4,1,2,2,9,9,11,10,10,11,9,11,7,8
ENST00000469236,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,2,2,1,1,0
ENST00000471641,0,0,0,0,1,0,1,1,1,1,1,1,2,1,1,1,3,2,2,0
ENST00000620123,32,25,18,27,34,21,17,22,7,25,68,52,64,70,52,47,68,48,45,80
ENST00000307671,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,1,1,2
ENST00000594001,9,20,23,12,43,14,0,7,6,1,6,12,7,5,9,10,20,11,2,4
ENST00000376228,774,0,0,514,0,649,246,5059,454,928,9492,637,7094,835,6711,383,0,534,0,208
ENST00000473834,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,1,2,0,0,1
ENST00000419215,0,0,0,0,0,0,0,0,0,0,3,13,0,12,0,0,0,1,0,4
ENST00000396197,1,2,0,1,0,0,0,0,0,3,1,4,1,5,1,4,0,4,4,2
ENST00000522858,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,2,0,0,0
ENST00000520105,0,0,2,4,3,0,2,1,2,2,1,2,4,2,1,2,1,2,2,2
ENST00000565186,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,1,0
ENST00000446420,0,1,0,0,1,0,0,0,1,0,0,4,1,0,0,1,0,0,1,1
ENST00000546050,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000284273,4,1,3,1,4,3,5,5,5,2,6,7,17,6,9,22,10,7,14,13
ENST00000369484,2,1,1,2,2,2,3,3,3,3,1,1,1,2,1,1,3,1,1,1
ENST00000571605,1,3,2,1,2,1,1,3,1,0,6,0,2,4,4,4,6,1,1,1
ENST00000327581,2,2,1,1,2,1,1,1,2,3,2,2,4,3,3,3,4,4,4,5
ENST00000402924,11,7,0,4,7,1,16,0,2,7,5,11,8,0,10,3,1,2,9,9
ENST00000377095,0,0,2,0,3,1,1,0,3,0,1,2,2,5,0,1,0,5,1,1
ENST00000578883,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0
ENST00000264904,0,6,6,4,4,0,8,6,7,8,1,0,0,2,3,3,0,1,0,0
ENST00000479575,0,0,0,1,0,0,2,0,5,2,2,1,1,2,2,2,1,1,0,0
ENST00000473675,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0
ENST00000417362,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0
ENST00000558057,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,1,2,3,1
ENST00000591855,11,3,9,7,0,10,6,10,2,2,2,1,1,0,0,0,1,0,2,0
ENST00000459914,7,3,5,2,4,6,2,4,1,5,1,5,5,4,1,2,4,6,5,3
ENST00000564113,0,1,0,0,0,0,0,0,1,0,1,0,2,1,1,2,1,1,1,1
ENST00000264279,1,0,0,1,2,3,2,3,4,2,2,2,1,4,1,3,3,3,3,1
ENST00000527311,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,4,2,0,1
ENST00000474192,6,0,0,0,0,2,0,2,5,0,0,0,0,0,3,0,7,1,0,0
ENST00000310455,0,65,60,51,54,50,53,39,0,86,111,7,99,80,10,11,21,105,115,9
ENST00000587209,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
ENST00000583593,1,2,7,5,0,3,3,5,2,3,3,1,0,1,1,1,1,1,1,1
ENST00000226522,0,14,1,0,9,0,1,11,11,16,4,5,4,6,2,4,17,14,5,3
ENST00000524936,0,0,1,0,1,0,0,0,1,0,2,3,2,3,4,2,3,3,0,0
ENST00000397421,0,1,1,0,2,2,5,0,3,5,1,0,0,1,0,0,0,1,0,1
ENST00000464111,0,0,1,1,1,0,0,0,0,0,6,2,4,3,5,4,3,4,3,5
ENST00000553959,2,4,4,6,5,3,2,3,6,2,7,9,12,11,10,10,7,10,6,9
ENST00000381209,0,0,1,1,0,1,1,0,1,2,1,0,0,0,0,0,1,0,0,0
ENST00000560185,0,1,0,10,12,5,5,1,2,1,0,4,11,0,0,3,0,0,0,0
ENST00000611551,14,48,45,40,6,1,6,9,4,8,18,93,18,92,81,39,32,67,62,105
ENST00000336890,1,1,0,0,0,1,2,3,2,0,7,2,2,6,0,2,0,2,5,0
ENST00000441045,0,0,0,0,2,0,0,0,1,0,46,19,24,33,57,37,28,14,28,13
ENST00000588556,0,2,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,1,2,3
ENST00000575948,0,0,1,0,0,0,0,0,0,0,3,3,2,2,4,3,4,2,2,2
ENST00000470112,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,2,1,0,1,0
ENST00000391760,0,2,1,1,0,1,0,0,0,0,0,0,0,3,2,0,0,1,0,3
ENST00000541873,15,11,17,17,11,9,14,18,12,8,8,9,6,4,8,7,4,11,16,7
ENST00000248070,1,6,5,2,11,1,4,3,4,6,30,15,18,33,14,38,4,1,12,18
ENST00000600395,3,1,1,0,0,4,1,1,1,1,0,1,0,1,0,0,0,0,0,0
ENST00000565083,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,13,5
ENST00000433867,9,33,18,4,46,42,34,26,30,44,63,74,51,38,46,9,6,16,23,33
ENST00000396602,7,14,7,9,10,11,16,5,10,4,10,22,17,23,17,28,22,13,12,13
ENST00000367048,0,2,2,1,2,0,2,1,2,2,3,2,3,2,1,4,3,3,2,2
ENST00000403167,0,0,0,0,5,0,0,0,1,0,0,1,0,3,5,0,4,0,0,0
ENST00000553725,0,2,0,0,6,2,1,1,2,2,2,3,2,2,1,3,4,3,3,1
ENST00000392221,17,19,10,14,1,2,35,3,0,30,5,17,0,0,1,0,0,6,4,0
ENST00000574723,3,2,0,5,3,1,1,2,2,0,2,0,1,0,0,1,2,1,2,1
ENST00000367025,17,22,24,19,35,19,32,17,20,22,40,21,71,43,16,26,56,35,48,36
ENST00000245441,4,8,0,3,11,19,8,2,3,24,69,42,34,68,55,65,55,33,72,47
ENST00000558942,27,34,25,63,24,23,17,23,26,32,6,12,4,2,17,6,10,20,7,10
ENST00000605099,0,0,0,0,0,0,0,0,0,1,4,2,5,2,6,4,2,3,1,3
ENST00000562598,0,1,0,1,2,0,0,1,3,2,2,5,3,3,2,4,2,3,5,8
ENST00000462759,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1
ENST00000377617,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,1,1
ENST00000496205,20,26,22,38,39,35,30,30,28,25,50,68,91,64,37,38,49,44,43,20
ENST00000591574,0,0,0,0,0,0,0,0,0,0,7,6,13,8,7,6,3,8,1,2
ENST00000563671,3,2,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,2,0,1
ENST00000561240,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,1,2,2
ENST00000606893,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
ENST00000368623,12,0,3,0,0,1,4,0,6,0,1,1,1,1,0,1,0,1,2,13
ENST00000438607,1181,563,1113,404,520,1301,1313,579,467,1159,439,407,634,399,398,293,471,541,365,372
ENST00000394976,0,1,1,0,0,1,1,1,0,1,2,3,2,2,0,2,1,2,2,2
ENST00000581858,3,3,5,2,2,2,0,3,0,1,1,2,1,1,0,0,2,1,1,0
ENST00000620157,37,0,0,0,4,50,18,0,14,1,8,2,6,1,1,6,0,1,0,13
ENST00000461447,5,67,9,19,48,29,32,6,62,179,270,504,575,302,248,372,149,168,170,131
ENST00000356508,0,0,16,22,0,0,4,8,0,0,3,0,9,1,0,4,0,0,0,0
ENST00000477635,2,1,3,2,6,8,9,1,11,4,2,3,5,4,0,2,2,2,12,2
ENST00000373202,2,7,6,5,2,5,7,5,8,8,22,20,20,12,8,17,13,6,13,13
ENST00000406869,0,0,4,2,4,5,3,0,3,0,0,4,3,4,2,2,5,2,2,3
ENST00000524179,0,3,1,0,1,8,4,3,1,0,0,1,0,0,1,0,2,2,2,2
ENST00000314340,105,246,399,30,60,466,147,39,40,68,99,66,96,87,80,76,70,145,160,160
ENST00000399001,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,1,2,1,1,2
ENST00000602795,0,0,0,0,1,0,0,2,1,0,4,2,4,6,2,0,0,0,4,2
ENST00000491832,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
ENST00000528337,0,7,2,8,2,0,7,4,0,8,1,0,0,2,5,3,2,1,3,0
ENST00000375203,12,21,19,19,28,17,16,25,29,22,33,91,41,56,31,33,24,23,47,43
ENST00000575771,70,67,98,86,32,83,46,35,77,30,13,20,9,16,12,8,35,23,12,27
ENST00000441905,1,3,4,4,4,4,3,3,5,1,2,3,2,2,2,1,2,1,3,1
ENST00000471068,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,1,0
ENST00000556052,0,1,0,0,0,0,0,0,0,0,4,4,6,3,4,3,2,2,4,3
ENST00000372690,2,2,3,3,4,2,3,3,0,3,16,13,18,16,18,21,13,16,4,7
ENST00000596123,1,0,3,1,2,0,3,0,0,1,0,0,5,1,0,0,1,0,3,0
ENST00000557932,20,30,21,33,9,77,23,15,34,28,5,24,6,12,9,2,11,3,11,12
ENST00000368738,179696,153342,152284,165245,122360,176969,155608,151126,113907,131390,48389,43739,44873,38770,50402,45705,69485,70009,49665,37288
ENST00000503142,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1
ENST00000557884,0,0,0,0,0,0,0,0,0,0,2,1,3,3,2,3,0,1,1,0
ENST00000224862,9,8,12,8,5,14,10,8,9,8,2,3,3,3,3,1,3,4,4,5
ENST00000444059,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0
ENST00000366541,1,2,3,1,2,2,2,2,4,3,3,3,3,6,4,3,6,5,4,2
ENST00000419281,0,0,0,0,0,0,0,0,0,0,4,2,1,4,2,2,2,1,3,1
ENST00000583329,1,3,5,7,4,5,1,8,3,1,4,6,11,5,7,3,6,8,4,7
ENST00000591673,0,1,1,2,2,0,1,1,1,0,1,3,2,3,4,4,2,1,1,2
ENST00000614583,2,6,4,3,2,0,8,1,4,5,5,5,9,6,3,4,0,5,5,2
ENST00000355415,22,16,15,20,8,17,10,11,13,11,13,6,10,12,10,10,11,9,12,8
ENST00000484580,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,1
ENST00000550948,923,76,398,19,128,9,836,433,83,135,233,347,371,567,463,283,213,279,497,424
ENST00000472487,3,0,3,0,0,0,4,4,0,4,24,24,21,28,20,27,24,6,22,11
ENST00000561765,0,0,1,1,0,0,0,1,0,0,5,5,4,5,4,3,7,3,3,9
ENST00000470395,0,1,0,0,2,0,2,0,0,1,0,2,2,1,1,0,1,0,0,0
ENST00000482956,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,2,1
ENST00000563197,7,7,9,15,13,21,20,19,8,19,14,10,10,11,9,5,9,5,11,12
ENST00000540522,0,2,1,2,4,1,3,2,2,3,12,11,15,7,21,18,9,8,10,10
ENST00000431184,0,0,0,1,3,0,1,0,1,0,3,8,5,7,4,4,7,1,6,7
ENST00000513080,0,0,0,0,1,0,0,0,0,0,4,10,8,8,7,14,7,6,4,2
ENST00000546762,0,0,0,0,0,0,2,0,0,13,4,3,3,5,6,3,2,4,2,1
ENST00000469799,0,1,1,1,2,0,0,0,1,1,3,5,5,4,4,7,2,4,6,8
ENST00000335312,9,5,6,7,3,7,6,6,7,8,15,20,9,21,7,9,8,8,11,9
ENST00000334660,30,45,41,25,54,50,45,51,50,40,101,106,111,28,84,113,24,31,12,33
ENST00000409734,2,1,1,1,1,0,1,1,1,2,4,6,6,6,5,3,4,5,4,5
ENST00000303221,8,16,1,0,2,12,31,0,6,25,21,20,15,15,35,73,11,18,12,11
ENST00000260361,7,15,10,5,7,8,9,7,7,12,10,6,7,6,3,4,3,9,9,7
ENST00000340385,34,34,41,35,30,41,66,55,14,27,17,36,37,21,39,41,56,37,35,34
ENST00000521934,0,1,0,0,3,0,1,1,1,2,14,15,19,20,12,14,16,11,8,5
ENST00000462654,2,12,4,3,15,4,1,13,14,3,1,20,6,1,2,0,5,11,13,17
ENST00000530790,0,0,1,0,0,1,0,1,0,0,2,0,1,1,1,0,1,1,2,1
ENST00000602582,0,0,4,1,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0
ENST00000477362,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
ENST00000566064,0,0,1,1,1,0,0,1,2,0,3,6,5,3,2,2,0,4,3,4
ENST00000455171,0,0,0,3,0,0,0,4,0,0,0,2,2,2,0,0,0,0,1,0
ENST00000613290,1,1,2,3,1,1,2,2,0,1,1,1,0,0,1,1,2,0,1,1
ENST00000419746,0,0,0,0,2,0,0,0,0,0,5,6,5,4,5,6,0,3,3,1
ENST00000531919,0,0,0,0,0,0,0,0,0,0,2,3,1,3,2,2,0,0,1,0
ENST00000465017,1,5,5,0,3,1,2,0,2,0,0,0,0,1,1,1,1,2,2,1
ENST00000474174,36,37,38,35,38,39,32,47,46,46,30,21,27,24,25,30,46,38,37,25
ENST00000382452,18,23,81,22,170,23,49,30,129,32,122,121,54,49,45,60,30,46,60,192
ENST00000260810,3,5,4,3,7,4,7,5,6,7,22,20,19,22,20,20,23,19,19,14
ENST00000380733,9,6,0,8,7,11,1,6,7,3,16,4,15,17,15,10,7,15,7,10
ENST00000476531,12,48,44,36,26,27,59,68,36,18,30,26,38,30,35,29,33,42,39,26
ENST00000226798,44,39,46,33,35,44,48,40,33,44,28,35,32,30,27,29,46,24,20,12
ENST00000594534,2,0,1,2,5,0,0,0,0,0,2,2,3,1,3,0,3,3,4,2
ENST00000414423,34,48,52,55,84,28,62,57,73,70,147,171,161,175,155,208,136,105,99,98
ENST00000635958,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENST00000560032,0,2,3,5,2,0,1,2,2,2,5,5,7,11,19,11,6,9,4,3
ENST00000465002,1,5,6,7,10,3,2,3,11,5,12,14,23,27,20,29,22,20,13,33
ENST00000610179,0,16,6,2,12,4,8,4,7,14,24,16,19,26,17,11,44,13,21,21
ENST00000583352,0,0,0,0,0,0,0,1,1,0,0,1,0,2,2,1,1,1,1,2
ENST00000382950,0,1,7,4,5,0,5,10,4,4,4,2,2,6,3,6,2,7,4,6
ENST00000321265,77,59,68,50,44,89,57,75,45,54,40,39,36,43,30,32,30,31,31,30
ENST00000572441,0,3,2,1,2,1,3,2,2,2,2,1,2,3,1,1,0,2,2,2
ENST00000554378,2,4,0,2,0,0,3,0,2,5,13,6,1,8,8,5,0,3,6,2
ENST00000395074,0,12,0,0,12,9,12,13,16,18,14,14,15,21,11,7,10,10,13,4
ENST00000495312,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,2
ENST00000370435,4,36,19,10,50,11,28,20,28,115,207,31,48,270,185,68,167,31,156,64
ENST00000583562,0,0,0,0,0,0,0,0,0,0,3,3,4,2,2,3,1,1,3,0
ENST00000558161,0,0,3,2,0,0,0,0,3,0,5,8,8,6,8,3,9,6,7,14
ENST00000488970,4,7,6,6,10,7,6,8,15,12,17,12,14,18,13,10,20,14,12,11
ENST00000601147,0,0,0,1,0,0,0,0,0,0,6,0,1,1,1,2,4,0,3,3
ENST00000577066,0,0,0,3,1,5,0,3,0,0,0,0,0,0,0,1,0,0,0,3
ENST00000575961,0,0,0,0,0,0,0,0,0,1,7,13,9,7,6,6,4,10,6,8
ENST00000467199,2,1,1,1,1,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0
ENST00000479404,0,0,0,0,1,0,0,0,0,0,16,15,14,12,18,15,13,10,11,14
ENST00000482722,18,0,0,0,0,13,0,1,20,1,5,4,2,5,0,6,0,0,3,0
ENST00000569090,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,0,1,2
ENST00000578528,0,1,1,0,1,0,2,1,1,2,2,2,0,4,1,0,1,2,5,2
ENST00000553974,0,1,0,0,0,0,0,1,1,0,0,1,2,1,1,0,0,0,1,0
ENST00000568685,61,63,48,55,52,53,79,88,40,31,9,6,20,32,3,21,6,16,6,3
ENST00000594925,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,2,0,0,2,0
ENST00000452793,1,1,1,4,0,0,5,1,1,0,1,2,0,0,0,0,0,0,1,0
ENST00000564582,0,1,0,0,0,1,0,1,0,0,2,1,1,0,1,1,1,0,0,0
ENST00000559416,2,0,0,8,44,2,4,1,0,1,1,0,4,0,0,12,20,1,1,0
ENST00000485778,0,1,7,0,2,0,0,0,1,3,6,5,10,6,4,4,10,8,13,14
ENST00000523102,73,28,1,1,2,3,35,1,31,32,9,1,0,0,12,3,3,29,13,4
ENST00000381848,21,30,36,47,59,20,39,26,52,32,33,36,31,32,43,34,28,38,32,67
ENST00000590965,4,6,9,8,4,3,2,5,4,3,4,6,3,7,3,3,1,3,5,4
ENST00000547665,28,20,14,14,10,27,23,18,14,10,11,12,15,12,8,12,10,9,8,5
ENST00000584423,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1
ENST00000215570,7,3,7,5,2,11,10,7,8,1,1,2,0,2,0,1,1,1,2,1
ENST00000405591,0,6,24,0,2,8,3,4,0,13,0,3,2,1,8,1,1,4,2,1
ENST00000267396,114,92,127,136,102,88,97,124,112,114,86,68,90,85,105,100,72,116,86,116
ENST00000317593,0,4,1,0,2,0,1,2,4,1,3,3,6,5,2,1,4,2,3,3
ENST00000535432,2,7,3,16,10,18,24,7,31,12,4,6,4,3,28,6,3,9,7,9
ENST00000381232,0,0,0,27,4,0,0,0,0,31,38,38,20,26,40,53,0,26,17,20
ENST00000503804,17,8,58,34,94,19,54,6,25,77,12,11,11,5,13,17,4,16,10,6
ENST00000604694,2,3,6,6,6,51,10,7,9,6,0,4,5,3,1,2,0,4,3,2
ENST00000578694,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,2,2,2,2
ENST00000262061,6,26,17,17,4,2,33,4,25,20,16,25,22,6,8,7,16,7,24,13
ENST00000519448,3,2,13,24,1,2,1,26,4,1,1,2,2,4,1,0,4,3,2,2
ENST00000291705,5,3,5,5,3,5,3,8,4,1,2,3,2,3,1,2,2,4,7,6
ENST00000330838,0,0,0,0,0,0,0,0,0,0,12,4,5,10,7,8,6,1,2,5
ENST00000382125,0,6,4,3,5,6,4,2,6,7,4,3,5,6,5,4,3,4,5,4
ENST00000547706,2,2,2,1,4,2,6,2,4,3,4,5,7,6,4,4,5,2,3,1
ENST00000564546,47,44,54,137,71,37,57,53,56,103,37,99,63,23,29,20,14,21,87,245
ENST00000576393,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1
ENST00000337138,2,1,3,56,0,3,2,2,6,3,189,241,312,291,441,335,337,167,24,0
ENST00000378518,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,1
ENST00000463080,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
ENST00000589871,0,6,1,9,1,2,0,5,3,3,0,1,1,3,2,3,18,1,2,0
ENST00000432295,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0
ENST00000243903,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0
ENST00000375481,1,3,2,3,7,1,1,0,4,3,4,14,39,9,11,9,5,6,21,3
ENST00000471826,2,1,2,1,1,3,1,1,0,0,0,1,1,1,5,1,1,0,0,0
ENST00000370408,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,2,1,0,1
ENST00000464906,0,1,0,0,0,0,0,2,0,0,0,0,0,4,2,0,0,1,0,0
ENST00000373807,49,16,2,29,6,13,24,12,6,15,70,15,25,12,42,16,0,30,30,50
ENST00000323853,12,22,22,10,17,14,7,24,25,22,59,58,39,58,49,52,43,45,46,41
ENST00000395136,0,0,0,0,1,0,0,0,0,0,14,15,14,19,15,18,9,14,17,11
ENST00000262366,0,1,0,0,1,0,0,0,1,1,2,0,0,2,0,0,2,0,2,0
ENST00000379485,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1
ENST00000529906,0,1,1,2,3,1,1,1,1,2,2,2,4,1,8,3,3,4,0,4
ENST00000568744,12,8,0,28,31,13,10,16,14,13,0,5,0,10,26,12,19,11,6,6
ENST00000328090,0,0,0,0,1,1,0,1,1,1,5,5,4,8,6,6,9,3,4,3
ENST00000553514,5,24,9,3,8,12,12,25,6,16,3,10,2,4,5,3,4,8,2,3
ENST00000487059,1,2,1,1,0,1,1,1,0,2,1,1,0,1,0,0,4,1,2,0
ENST00000415325,0,0,0,0,3,0,0,0,0,0,0,1,2,0,1,1,0,0,0,1
ENST00000577880,1,4,6,5,30,1,4,6,23,9,8,16,32,28,51,15,37,12,9,7
ENST00000508253,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,1,0,0
ENST00000637202,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6,1,1,1,0
ENST00000592881,2,2,2,3,2,1,2,3,2,1,9,8,9,10,10,8,5,7,11,5
ENST00000369183,0,2,1,1,0,1,1,1,1,1,3,2,3,3,2,1,1,2,2,1
ENST00000503080,1,3,3,2,2,1,3,2,3,2,7,10,10,9,7,7,4,6,5,3
ENST00000455674,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,1,1,1,0
ENST00000483622,0,2,2,1,4,0,1,2,2,1,5,7,8,4,8,11,4,8,12,7
ENST00000416406,52,14,19,20,12,25,16,18,11,18,6,7,6,6,8,8,14,10,11,8
ENST00000496696,23,4,3,0,1,1,3,3,2,4,2,3,4,2,1,1,6,3,0,2
ENST00000393760,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
ENST00000323055,16,0,0,19,6,0,0,4,0,0,1,4,6,4,6,7,8,5,1,1
ENST00000556988,0,4,3,0,1,1,0,3,2,0,0,0,0,0,0,0,0,1,0,0
ENST00000542543,0,0,0,0,0,0,0,0,0,0,5,5,6,4,3,6,5,3,2,1
ENST00000382671,6,38,15,4,43,12,32,21,3,14,3,10,7,13,28,19,7,11,14,27
ENST00000607609,22,1,1,11,4,5,4,22,0,5,1,2,3,0,3,3,1,3,4,1
ENST00000514800,14,17,28,15,18,26,25,26,21,13,6,8,5,9,10,7,6,18,10,15
ENST00000373578,0,1,0,0,0,1,1,0,2,0,2,1,1,1,1,1,1,0,1,1
ENST00000546904,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,2,1
ENST00000308961,142,165,141,106,115,166,129,128,96,85,27,29,38,37,22,23,43,46,42,21
ENST00000247866,40,24,41,33,13,61,69,49,67,48,9,9,8,9,8,14,0,12,10,1
ENST00000409288,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,1,1,0,1,0
ENST00000525063,9,60,21,3,122,1,38,30,53,77,55,98,115,56,225,175,173,88,84,198
ENST00000339157,0,4,3,1,1,5,1,4,6,2,1,4,2,5,1,3,1,1,3,3
ENST00000343898,0,0,0,0,1,0,0,0,0,0,3,1,2,1,0,1,5,1,1,0
ENST00000555010,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0
ENST00000469105,0,0,0,0,7,0,0,0,0,5,5,2,2,5,8,0,6,10,0,0
ENST00000301242,3,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1
ENST00000344376,0,2,0,0,0,1,1,5,4,0,15,2,8,18,3,5,6,7,3,3
ENST00000414063,6,1,1,8,1,7,7,0,5,1,8,8,2,8,5,5,2,8,4,2
ENST00000467537,1,1,1,0,0,2,1,1,1,1,0,0,1,0,0,0,2,0,0,0
ENST00000495749,8,1,11,1,1,3,0,23,3,11,0,8,0,0,4,0,3,0,8,0
ENST00000264230,0,1,1,1,2,1,1,3,2,3,4,4,3,5,3,3,2,4,6,5
ENST00000452368,2,0,0,2,0,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0
ENST00000509581,0,2,1,3,1,3,2,1,1,1,1,2,3,2,3,1,1,1,2,0
ENST00000483617,0,0,3,0,0,0,0,0,1,1,1,3,4,1,0,3,2,2,2,2
ENST00000495298,3,4,1,0,0,6,0,5,0,3,0,0,0,1,0,1,2,1,0,0
ENST00000444095,7,2,4,11,7,2,2,7,8,3,1,3,3,1,1,3,1,4,2,5
ENST00000521922,0,0,0,0,0,0,0,0,0,0,4,8,9,7,6,11,4,5,4,7
ENST00000391827,12,4,3,29,11,3,5,4,12,8,4,9,7,4,20,21,8,7,8,14
ENST00000463817,0,2,0,0,0,0,1,0,3,5,0,0,7,6,5,0,0,5,0,0
ENST00000545177,3,1,3,4,0,0,1,2,3,2,3,5,1,9,41,10,14,4,2,14
ENST00000587560,261,155,167,163,276,134,182,152,214,383,407,500,680,342,347,347,276,567,1021,1308
ENST00000378644,2,1,4,4,3,3,2,4,1,0,1,1,1,1,1,1,4,1,1,1
ENST00000387400,4,0,5,8,9,8,12,0,17,15,37,0,0,0,0,9,17,10,0,0
ENST00000338525,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0
ENST00000381950,0,0,0,0,0,0,0,0,0,3,3,8,3,4,4,2,4,3,2,4
ENST00000483432,12,10,17,14,9,14,9,20,11,7,2,6,7,7,3,5,6,8,4,6
ENST00000565499,0,0,1,2,5,0,1,1,1,3,12,9,13,9,7,9,7,5,12,7
ENST00000564296,1,1,1,1,3,0,1,6,1,2,7,3,3,7,1,1,2,2,5,4
ENST00000398146,0,1,2,4,3,1,14,1,9,0,7,1,16,1,0,0,2,3,9,6
ENST00000342745,17,21,0,28,43,44,5,14,26,37,102,117,92,107,122,129,107,94,80,89
ENST00000372108,1,1,1,0,1,2,0,2,2,1,4,4,0,1,4,2,2,4,2,2
ENST00000560910,0,0,0,0,0,0,0,0,1,0,0,9,8,0,1,1,0,3,6,0
ENST00000482013,0,0,0,0,0,0,0,0,0,0,4,1,1,2,2,2,3,1,4,1
ENST00000319006,3199,3237,3389,2923,2755,3085,3551,3061,2841,3407,1716,1858,1870,1586,1518,1533,1647,1877,2183,1879
ENST00000634839,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,1,2,2
ENST00000412830,1,4,5,5,5,3,2,6,2,6,7,5,8,7,5,4,8,5,6,1
ENST00000600815,0,1,1,1,2,0,1,1,2,2,3,5,6,6,7,5,6,7,11,4
ENST00000524003,0,2,1,0,0,0,0,2,2,3,1,6,1,5,4,4,6,4,8,3
ENST00000424990,0,0,0,0,0,0,0,0,1,0,14,20,13,13,9,0,9,12,9,7
