"","SRR12650992","SRR12650993","SRR12650994","SRR12650995"
"ENSMUSG00000051285",1756.52699992413,1541.06947734868,2679.59763780924,2387.89341932382
"ENSMUSG00000103509",236.486182673376,395.502953007126,402.61631174154,279.753203937519
"ENSMUSG00000039748",30.2574913858192,8.18846693596533,11.2777678358975,0
"ENSMUSG00000057363",212.598689474045,248.11054815975,177.06095502359,101.160756780978
"ENSMUSG00000090243",13.5362461462875,14.7392404847376,9.02221426871799,0
"ENSMUSG00000038702",66.8849809581265,4.9130801615792,90.2221426871799,9.99118585491139
"ENSMUSG00000061024",85.9949755175913,189.972432914396,23.6833124553847,21.2312699416867
"ENSMUSG00000025911",29.4612416125081,102.355836699567,58.6443927466669,23.7290664054146
"ENSMUSG00000057335",1316.20087528313,1542.70717073587,1254.0877833518,1476.19771006316
"ENSMUSG00000104154",19.1099945594647,15.5580871783341,0,9.99118585491139
"ENSMUSG00000025912",57.3299836783942,46.6742615350024,37.2166338584617,22.4801681735506
"ENSMUSG00000045210",2289.21809826921,2849.58649371594,3284.08599381335,3635.54275295588
"ENSMUSG00000041763",3590.29022785944,3760.14401699528,2142.77588882052,2269.24808729675
"ENSMUSG00000026504",150.491207155785,153.124331702552,92.4776962543594,345.944810226307
"ENSMUSG00000047343",15.9249954662206,4.9130801615792,6.76666070153849,17.4845752460949
"ENSMUSG00000091844",170.397451488561,192.428972995185,81.1999284184619,47.4581328108291
"ENSMUSG00000026483",2639.56799852607,3293.40140164526,11010.4847381867,10003.67483723
"ENSMUSG00000019699",454.658620560598,409.423346798267,453.366267003079,254.77523930024
"ENSMUSG00000063659",609.131076582938,805.745146498989,586.443927466669,459.594549325924
"ENSMUSG00000026049",109.086218943611,200.617439931151,36.0888570748719,94.9162656216582
"ENSMUSG00000043019",1289.92463276387,1377.30013862937,1225.89336376206,954.158249144038
"ENSMUSG00000015962",8.75874750642133,24.565400807896,6.76666070153849,12.4889823186392
"ENSMUSG00000032666",93.1612234773906,32.7538677438613,51.8777320451284,121.143128490801
"ENSMUSG00000015961",1656.99577826025,1554.98987113982,1266.49332797129,1472.45101536757
"ENSMUSG00000014980",101.919970983812,77.7904358916707,28.1944195897437,17.4845752460949
"ENSMUSG00000026235",119.437465996655,50.7684950029851,45.1110713435899,104.90745147657
"ENSMUSG00000032649",31.0537411591302,50.7684950029851,7.89443748512824,37.4669469559177
"ENSMUSG00000026047",30.2574913858192,41.7611813734232,34.9610802912822,9.99118585491139
"ENSMUSG00000041684",52.552485038528,91.7108296828117,74.4332677169234,24.9779646372785
"ENSMUSG00000032908",14.3324959195985,14.7392404847376,4.51110713435899,34.9691504921899
"ENSMUSG00000026502",760.418533512034,1083.33417562821,565.016168578464,601.968947758411
"ENSMUSG00000026048",263.558674965951,220.269760577467,451.110713435899,387.158451877816
"ENSMUSG00000026245",186.322446954781,280.045569210014,115.033231926154,134.881009041304
"ENSMUSG00000026482",754.048535325546,689.468916008281,835.682596640003,686.894027525158
"ENSMUSG00000080950",15.9249954662206,18.0146272591237,0,0
"ENSMUSG00000008475",9420.4310680428,11458.1217834963,22170.9637885909,24081.2557068002
"ENSMUSG00000056870",6.36999818648824,9.8261603231584,22.555535671795,12.4889823186392
"ENSMUSG00000039630",14487.7646253942,16595.5659391209,12862.2942168411,10640.6129354806
"ENSMUSG00000104279",4.77749863986618,8.18846693596533,38.3444106420514,12.4889823186392
"ENSMUSG00000026495",100.32747143719,151.486638315359,49.6221784779489,66.191606288788
"ENSMUSG00000032883",90.7724741574575,111.363150329129,162.399856836924,181.090243620269
"ENSMUSG00000026480",15602.5143080296,12220.4680552347,61967.9509279059,62877.0303814211
"ENSMUSG00000026494",90.7724741574575,40.9423346798267,9.02221426871799,0
"ENSMUSG00000025915",1181.63466359357,1164.39999829427,1707.45405035488,1355.05458157236
"ENSMUSG00000079470",214.191189020667,134.290857749831,106.011017657436,182.339141852133
"ENSMUSG00000047330",17.5174950128427,39.3046412926336,15.7888749702565,61.1960133613323
"ENSMUSG00000055067",195.081194461202,213.718987028695,153.377642568206,152.365584287399
"ENSMUSG00000054702",136.158711236186,122.82700403948,83.4554819856414,47.4581328108291
"ENSMUSG00000026492",351.942399803475,235.009001062205,236.833124553847,127.38761965012
"ENSMUSG00000038949",461.824868520398,349.64753816572,624.78833810872,720.614279785484
"ENSMUSG00000026043",3565.60648488679,2404.95273909302,2933.34741411694,2932.41304841649
"ENSMUSG00000046101",39.8124886655515,29.4784809694752,112.777678358975,62.4449115931962
"ENSMUSG00000099032",4.77749863986618,13.1015470975445,13.533321403077,42.4625398833734
"ENSMUSG00000038936",50.9599854919059,78.6092825852672,20.2999821046155,29.9735575647342
"ENSMUSG00000042772",5176.41977629501,5682.79605355994,3838.9521713395,4835.73395377711
"ENSMUSG00000100394",7.16624795979927,18.0146272591237,0,29.9735575647342
"ENSMUSG00000026042",320.092408871034,188.334739527203,408.255195659489,272.259814546335
"ENSMUSG00000073643",805.804770590763,1169.31307845585,764.632659273849,691.889620452614
"ENSMUSG00000025916",11.1474968263544,5.73192685517573,86.8388123364106,113.649739099617
"ENSMUSG00000026248",85.9949755175913,89.2542896020221,19.1722053210257,47.4581328108291
"ENSMUSG00000026249",92.3649737040795,36.0292545182475,76.6888212841029,74.9338939118354
"ENSMUSG00000042751",16.7212452395316,26.2030941950891,0,2.49779646372785
"ENSMUSG00000043230",7.9624977331103,4.9130801615792,11.2777678358975,7.49338939118354
"ENSMUSG00000026491",4025.04260408726,5141.53838909263,2228.48692437334,1975.75700280873
"ENSMUSG00000025917",730.161042126215,796.737832869427,396.977427823591,414.634212978823
"ENSMUSG00000026479",31.8499909324412,26.2030941950891,9.02221426871799,39.9647434196456
"ENSMUSG00000004364",5758.47836058537,6643.30322514868,6300.88888991592,6596.68046070525
"ENSMUSG00000103076",172.786200808494,108.906610248339,223.29980315077,149.867787823671
"ENSMUSG00000103525",1.59249954662206,21.2900140335099,0,12.4889823186392
"ENSMUSG00000026478",632.222320008958,537.163430999326,592.082811384618,656.920469960424
"ENSMUSG00000079138",1.59249954662206,9.8261603231584,27.066642806154,0
"ENSMUSG00000042708",55.7374841317721,56.5004218581608,3.38333035076924,24.9779646372785
"ENSMUSG00000103543",11.1474968263544,13.1015470975445,2.2555535671795,17.4845752460949
"ENSMUSG00000042699",3446.96526866345,3290.12601487087,1489.79313112206,1768.43989631932
"ENSMUSG00000042684",50.9599854919059,32.7538677438613,33.8333035076924,0
"ENSMUSG00000025986",112.271218036855,147.392404847376,13.533321403077,104.90745147657
"ENSMUSG00000056763",1313.01587618989,1211.89310652287,950.715828566158,1075.30137763484
"ENSMUSG00000026109",23.8874931993309,16.3769338719307,27.066642806154,2.49779646372785
"ENSMUSG00000026475",59.7187329983273,47.4931082285989,87.9665891200004,113.649739099617
"ENSMUSG00000045954",310.537411591302,149.030098234569,195.105383561026,174.845752460949
"ENSMUSG00000066800",1948.42319529209,1084.97186901541,14555.0871690093,14891.8625167454
"ENSMUSG00000067851",6271.26321459768,8724.81152027106,7998.19294921849,7092.49305875522
"ENSMUSG00000038608",7165.45171002596,9339.76538716206,7353.10462900516,5481.41433965076
"ENSMUSG00000103192",27.072492292575,100.718143312374,38.3444106420514,19.9823717098228
"ENSMUSG00000104488",35.8312397989964,68.7831222621088,29.3221963733335,1.24889823186392
"ENSMUSG00000102721",67.6812307314376,23.7465541142995,12.4055446194872,27.4757611010063
"ENSMUSG00000026107",12276.5790049095,9855.63880412788,37642.9334826586,36098.1544937949
"ENSMUSG00000048960",289.834917485215,176.870885816851,254.877553091283,207.317106489411
"ENSMUSG00000067158",23.0912434260199,52.4061883901781,12.4055446194872,18.7334734779589
"ENSMUSG00000101880",27.072492292575,53.2250350837747,27.066642806154,21.2312699416867
"ENSMUSG00000101433",0,9.8261603231584,0,17.4845752460949
"ENSMUSG00000056708",10230.2170875001,13037.677055444,26791.4652709581,25293.9358899401
"ENSMUSG00000026471",132.177462369631,122.82700403948,38.3444106420514,64.942708056924
"ENSMUSG00000026470",3167.48159823128,4727.20196213279,3963.00761753438,3731.7079168094
"ENSMUSG00000104181",42.2012379854846,77.7904358916707,0,21.2312699416867
"ENSMUSG00000033722",70.8662298246817,30.2973276630717,27.066642806154,52.4537257382848
"ENSMUSG00000026150",1545.52080999671,1705.65766276158,1601.44303269744,1789.671166261
"ENSMUSG00000101450",66.8849809581265,27.0219408886856,60.8999463138464,54.9515222020127
"ENSMUSG00000026469",2227.90686572426,2648.96905378479,3790.45776964514,3072.28965038525
"ENSMUSG00000018417",82.0137266510361,55.6815751645643,91.3499194707696,54.9515222020127
"ENSMUSG00000026490",311.333661364613,162.95049202571,153.377642568206,158.610075446718
"ENSMUSG00000033701",176.767449675049,188.334739527203,100.372133739488,76.1827921436994
"ENSMUSG00000062939",246.837429726419,143.298171379393,2105.55925496206,2145.60716234222
"ENSMUSG00000078291",10.3512470530434,0,36.0888570748719,49.955929274557
"ENSMUSG00000033684",1454.74833583925,1481.29366871613,6661.77746066464,7703.20429413668
"ENSMUSG00000102558",3.18499909324412,18.8334739527203,4.51110713435899,32.471354028462
"ENSMUSG00000016918",99.5312216638788,47.4931082285989,85.7110355528209,149.867787823671
"ENSMUSG00000033671",3309.21405788064,4280.11166742908,3122.81391376001,2752.57170302809
"ENSMUSG00000103717",39.0162388922405,10.6450070167549,0,0
"ENSMUSG00000026489",334.424904790633,171.138958961675,333.821927942565,224.801681735506
"ENSMUSG00000025938",12.7399963729765,1.63769338719307,11.2777678358975,2.49779646372785
"ENSMUSG00000026159",3011.41664266232,3809.27481861107,3166.79720832001,3565.6044519715
"ENSMUSG00000113880",15.9249954662206,29.4784809694752,18.044428537436,0
"ENSMUSG00000010609",762.011033058656,755.7954981896,1154.8434263959,783.05919137868
"ENSMUSG00000038855",5859.60208179587,5184.11841715965,10662.0017120575,12631.3567170717
"ENSMUSG00000104388",53.348734811839,52.4061883901781,260.516437009232,450.852261702877
"ENSMUSG00000103123",6.36999818648824,12.282700403948,28.1944195897437,0
"ENSMUSG00000103772",15.9249954662206,8.18846693596533,51.8777320451284,99.9118585491139
"ENSMUSG00000053963",27.8687420658861,13.1015470975445,15.7888749702565,27.4757611010063
"ENSMUSG00000045658",365.478645949763,229.277074207029,281.944195897437,213.561597648731
"ENSMUSG00000037035",7.9624977331103,24.565400807896,6.76666070153849,7.49338939118354
"ENSMUSG00000036766",14.3324959195985,8.18846693596533,18.044428537436,44.9603363471013
"ENSMUSG00000005886",5217.82476450718,5214.41574482272,12232.994771598,11963.1961630245
"ENSMUSG00000004451",3943.82512720953,5145.63262256062,4539.30155394874,5174.18537461224
"ENSMUSG00000098923",1387.86335488113,2068.40674802484,1499.94312217437,1720.98176350849
"ENSMUSG00000102664",9.55499727973237,1.63769338719307,6.76666070153849,14.9867787823671
"ENSMUSG00000026496",283.464919298727,273.494795661242,276.305311979488,268.513119850744
"ENSMUSG00000025935",1667.3470253133,2305.87228916784,1517.9875507118,1634.80778550988
"ENSMUSG00000025937",454.658620560598,442.996061235725,569.527275712823,650.675978801104
"ENSMUSG00000102982",17.5174950128427,23.7465541142995,49.6221784779489,4.9955929274557
"ENSMUSG00000102166",0,0,22.555535671795,34.9691504921899
"ENSMUSG00000026219",8488.8188332689,10356.772980609,9053.7920186585,9455.40851344177
"ENSMUSG00000104503",100.32747143719,108.087763554742,67.6666070153849,152.365584287399
"ENSMUSG00000026220",92.3649737040795,99.0804499251805,62.0277230974362,52.4537257382848
"ENSMUSG00000118590",29.4612416125081,27.8407875822821,76.6888212841029,99.9118585491139
"ENSMUSG00000099693",9.55499727973237,0,13.533321403077,8.74228762304747
"ENSMUSG00000026104",894.984745201598,945.767931103996,1284.53775650872,1066.55909001179
"ENSMUSG00000026383",39.8124886655515,5.73192685517573,74.4332677169234,27.4757611010063
"ENSMUSG00000099569",0,18.0146272591237,0,17.4845752460949
"ENSMUSG00000060743",3637.26896448479,4025.45034572056,8804.55334948516,10201.0007578645
"ENSMUSG00000038806",3075.91287430051,2891.34767508936,9141.7586077785,8301.4265471995
"ENSMUSG00000052477",2.38874931993309,14.7392404847376,89.0943659035901,63.6938098250601
"ENSMUSG00000103979",41.4049882121736,41.7611813734232,49.6221784779489,34.9691504921899
"ENSMUSG00000064281",0.79624977331103,8.18846693596533,38.3444106420514,39.9647434196456
"ENSMUSG00000118640",19.1099945594647,4.09423346798267,184.955392508719,197.3259206345
"ENSMUSG00000101279",35.0349900256853,94.9862164571979,225.55535671795,269.762018082608
"ENSMUSG00000025932",0,0,15.7888749702565,12.4889823186392
"ENSMUSG00000089844",171.193701261872,180.965119284834,921.393632192824,1034.08773598333
"ENSMUSG00000073631",0.79624977331103,15.5580871783341,11.2777678358975,58.6982168976044
"ENSMUSG00000026520",58.9224832250163,61.41350201974,21.4277588882052,67.4405045206519
"ENSMUSG00000026384",338.406153657188,341.459071229754,104.883240873847,74.9338939118354
"ENSMUSG00000036975",1.59249954662206,21.2900140335099,18.044428537436,0
"ENSMUSG00000026519",1231.79839931216,1407.59746629244,1407.46542592001,1487.43779414993
"ENSMUSG00000085563",7.16624795979927,10.6450070167549,7.89443748512824,24.9779646372785
"ENSMUSG00000038776",200.65494287438,88.4354429084256,90.2221426871799,179.841345388405
"ENSMUSG00000050777",25.479992745953,24.565400807896,0,14.9867787823671
"ENSMUSG00000026516",581.262334517052,922.021376989697,462.388481271797,440.861075847965
"ENSMUSG00000062169",1028.75470711785,1171.76961853664,987.93246242462,985.380704940636
"ENSMUSG00000026103",6236.22822457199,6389.46075013375,7522.27114654362,7594.55014796452
"ENSMUSG00000002881",13502.8036558085,17275.2086948061,17692.562180956,16800.1790150335
"ENSMUSG00000043015",612.316075676182,798.37552625662,956.354712484107,781.810293146816
"ENSMUSG00000103630",59.7187329983273,49.130801615792,57.5166159630772,84.9250797667468
"ENSMUSG00000038733",8512.70632646823,9727.07987323322,17735.4176987324,20111.0082277048
"ENSMUSG00000003721",234.097433353443,351.285231552913,198.488713911796,132.383212577576
"ENSMUSG00000104253",11.1474968263544,13.1015470975445,0,0
"ENSMUSG00000054135",38.2199891189295,52.4061883901781,69.9221605825644,22.4801681735506
"ENSMUSG00000081214",35.8312397989964,27.8407875822821,133.07766046359,34.9691504921899
"ENSMUSG00000041439",4650.89492590973,4995.78367763245,7655.34880700721,8022.92224149385
"ENSMUSG00000026514",4.77749863986618,22.1088607271064,36.0888570748719,17.4845752460949
"ENSMUSG00000026102",863.931004042468,785.273979159076,2999.88624434873,3574.34673959455
"ENSMUSG00000041426",97.1424723439457,126.921237507463,112.777678358975,169.850159533494
"ENSMUSG00000026339",951.518479106681,966.239098443909,616.893900623592,450.852261702877
"ENSMUSG00000001674",365.478645949763,482.300702528358,99.2443569558978,157.361177214854
"ENSMUSG00000036707",6504.56439817781,6997.86384347597,7968.87075284516,9023.28972521685
"ENSMUSG00000026223",1551.09455840989,1814.56427300992,1189.80450668718,1185.20442203886
"ENSMUSG00000026224",9.55499727973237,13.1015470975445,18.044428537436,47.4581328108291
"ENSMUSG00000099767",33.4424904790633,65.5077354877227,13.533321403077,57.4493186657405
"ENSMUSG00000049608",1239.76089704527,1776.07847841088,1725.49847889231,1793.41786095659
"ENSMUSG00000025939",451.473621467354,514.235723578623,575.166159630772,363.429385472402
"ENSMUSG00000102457",6.36999818648824,9.00731362956187,14.6610981866667,4.9955929274557
"ENSMUSG00000026094",14246.500944081,12549.6444260605,41273.246949034,41620.7824750971
"ENSMUSG00000026341",16612.159020588,19766.9591834203,48368.0906945971,52406.267605474
"ENSMUSG00000079658",1026.36595779792,1206.98002636129,1106.34902470154,1087.79035995348
"ENSMUSG00000026342",389.366139149094,407.785653411074,439.832945600002,498.310394513706
"ENSMUSG00000025940",199.062443327758,274.313642354839,161.272080053334,98.66296031725
"ENSMUSG00000025779",104.308720303745,198.979746543958,525.543981152823,518.292766223528
"ENSMUSG00000042807",323.277407964278,254.661321708522,566.143945362054,528.28395207844
"ENSMUSG00000041303",141.732459649363,74.5150491172845,117.288785493334,69.9383009843797
"ENSMUSG00000049690",254.003677686219,72.0585090364949,101.499910523077,162.35677014231
"ENSMUSG00000073678",152.879956475718,175.233192429658,162.399856836924,272.259814546335
"ENSMUSG00000036155",2997.08414674272,4173.66159726153,2386.37567407591,2291.7282554703
"ENSMUSG00000104378",11.1474968263544,14.7392404847376,0,0
"ENSMUSG00000099471",13.5362461462875,11.4638537103515,63.1554998810259,11.2400840867753
"ENSMUSG00000026347",31.8499909324412,40.1234879862301,60.8999463138464,21.2312699416867
"ENSMUSG00000026348",36.6274895723074,2.4565400807896,0,17.4845752460949
"ENSMUSG00000026510",1676.10577281972,1310.15470975445,2134.88145133539,2476.56519378616
"ENSMUSG00000025929",20.7024941060868,6.55077354877227,9.02221426871799,24.9779646372785
"ENSMUSG00000026349",5422.46095624812,4412.76483179172,3357.39148474668,3894.06468695171
"ENSMUSG00000041872",4.77749863986618,24.565400807896,15.7888749702565,0
"ENSMUSG00000052331",5998.14954235199,6369.80842948743,13440.8437068226,13287.0282888003
"ENSMUSG00000026234",8049.28895840121,8724.81152027106,5741.51160525541,5988.46702178752
"ENSMUSG00000102503",10.3512470530434,31.9350210502648,9.02221426871799,7.49338939118354
"ENSMUSG00000102642",6.36999818648824,22.9277074207029,13.533321403077,7.49338939118354
"ENSMUSG00000026509",1141.02592515471,990.804499251805,645.088320213336,793.050377233592
"ENSMUSG00000104415",53.348734811839,39.3046412926336,47.3666249107694,39.9647434196456
"ENSMUSG00000051590",7.9624977331103,34.3915611310544,20.2999821046155,42.4625398833734
"ENSMUSG00000041859",381.403641415984,294.784809694752,166.910963971283,292.242186256158
"ENSMUSG00000025982",29505.8315998135,29511.2348372191,59413.5365130751,56341.5459340772
"ENSMUSG00000026238",5419.27595715487,4560.97608333269,3065.29729779694,3199.67727003537
"ENSMUSG00000025931",33.4424904790633,13.1015470975445,42.8555177764104,14.9867787823671
"ENSMUSG00000026239",164.823703075383,269.400562193259,103.755464090257,144.872194896215
"ENSMUSG00000025981",2205.61187207155,2270.66188134319,6599.74973756721,4557.22964807146
"ENSMUSG00000101122",173.582450581805,103.174683393163,400.360758174361,307.228965038525
"ENSMUSG00000041779",298.593664991636,407.785653411074,266.155320927181,284.748796864975
"ENSMUSG00000036104",1215.07715407263,1407.59746629244,718.39381114667,523.288359150984
"ENSMUSG00000026240",238.078682219998,359.473698488878,81.1999284184619,86.1739779986108
"ENSMUSG00000070565",239.67118176662,186.69704614001,36.0888570748719,154.863380751127
"ENSMUSG00000025980",1513.67081906427,1728.58537018228,914.626971491286,937.922572129807
"ENSMUSG00000073676",192.692445141269,212.900140335099,99.2443569558978,132.383212577576
"ENSMUSG00000036086",211.802439700734,153.943178396148,225.55535671795,293.491084488022
"ENSMUSG00000104164",25.479992745953,4.9130801615792,94.7332498215389,44.9603363471013
"ENSMUSG00000058603",70.8662298246817,30.2973276630717,101.499910523077,42.4625398833734
"ENSMUSG00000033488",79.624977331103,29.4784809694752,4.51110713435899,14.9867787823671
"ENSMUSG00000025979",1762.10074833731,2226.44415988897,3800.60776069745,3704.2321557084
"ENSMUSG00000053333",174.378700355116,113.000843716322,78.9443748512824,97.4140620853861
"ENSMUSG00000084106",12.7399963729765,13.9203937911411,15.7888749702565,4.9955929274557
"ENSMUSG00000103984",3.18499909324412,11.4638537103515,24.8110892389745,0
"ENSMUSG00000025978",208.61744060749,167.044725493693,214.277588882052,199.823717098228
"ENSMUSG00000046994",789.879775124542,637.062727618103,279.688642330258,329.709133212076
"ENSMUSG00000028033",12.7399963729765,13.1015470975445,0,7.49338939118354
"ENSMUSG00000025977",29.4612416125081,5.73192685517573,18.044428537436,18.7334734779589
"ENSMUSG00000038349",28.6649918391971,31.1161743566683,18.044428537436,24.9779646372785
"ENSMUSG00000056211",1086.88094056956,1083.33417562821,1095.07125686565,992.87409433182
"ENSMUSG00000102179",2.38874931993309,13.1015470975445,24.8110892389745,0
"ENSMUSG00000026353",4823.68112671822,5361.8081496701,7666.62657484311,7510.87396642964
"ENSMUSG00000036480",12.7399963729765,18.0146272591237,1.12777678358975,7.49338939118354
"ENSMUSG00000026589",23.0912434260199,9.8261603231584,9.02221426871799,4.9955929274557
"ENSMUSG00000026355",473.768615120063,433.988747606163,225.55535671795,206.068208257547
"ENSMUSG00000038323",82.8099764243472,66.3265821813192,47.3666249107694,231.046172894826
"ENSMUSG00000026356",542.246095624812,915.470603440924,286.455303031796,253.526341068377
"ENSMUSG00000045382",18749.2934121548,21609.3642440125,38558.6882309335,33194.4661047112
"ENSMUSG00000097283",0,44.2177214542128,54.1332856123079,12.4889823186392
"ENSMUSG00000048495",126.603713956454,158.856258557727,73.3054909333336,124.889823186392
"ENSMUSG00000025971",239.67118176662,256.299015095715,191.722053210257,116.147535563345
"ENSMUSG00000101151",13.5362461462875,0,15.7888749702565,9.99118585491139
"ENSMUSG00000039384",211.006189927423,130.196624281849,257.133106658463,203.57041179382
"ENSMUSG00000102606",328.054906604145,300.516736549928,118.416562276924,107.405247940297
"ENSMUSG00000039377",801.027271950897,1064.50070167549,2855.53081604924,3499.41284568271
"ENSMUSG00000026254",1910.99945594647,1930.84050350063,1677.00407719796,1813.40023266642
"ENSMUSG00000026158",2445.28305383817,3025.63853283919,6190.36676512413,5921.02651726686
"ENSMUSG00000026156",133.769961916253,136.747397830621,208.638704964103,96.1651638535221
"ENSMUSG00000073481",307.352412498058,298.879043162735,180.44428537436,203.57041179382
"ENSMUSG00000039349",63.6999818648824,40.1234879862301,40.5999642092309,34.9691504921899
"ENSMUSG00000026620",6.36999818648824,1.63769338719307,11.2777678358975,17.4845752460949
"ENSMUSG00000026155",590.817331796785,755.7954981896,724.032695064618,532.030646774032
"ENSMUSG00000026154",14.3324959195985,13.1015470975445,0,0
"ENSMUSG00000073530",6.36999818648824,22.9277074207029,13.533321403077,19.9823717098228
"ENSMUSG00000054770",790.676024897853,891.724049326625,483.816240160002,670.658350510927
"ENSMUSG00000040782",1467.48833221223,1901.36202253115,1528.13754176411,1691.00820594375
"ENSMUSG00000103572",11.1474968263544,9.8261603231584,22.555535671795,12.4889823186392
"ENSMUSG00000103186",32.6462407057522,41.7611813734232,2.2555535671795,14.9867787823671
"ENSMUSG00000039318",2191.27937615196,2421.32967296495,2553.28663804719,2575.22815410341
"ENSMUSG00000063558",18.3137447861537,9.8261603231584,47.3666249107694,14.9867787823671
"ENSMUSG00000026153",62.9037320915714,65.5077354877227,144.355428299488,14.9867787823671
"ENSMUSG00000090394",1185.61591246012,1197.15386603813,1577.75972024206,1667.27913953834
"ENSMUSG00000064294",23.8874931993309,19.6523206463168,42.8555177764104,0
"ENSMUSG00000026618",608.334826809627,736.143177543284,267.28309771077,432.118788224918
"ENSMUSG00000026617",261.169925646018,226.82053412624,246.983115606155,134.881009041304
"ENSMUSG00000058267",253.207427912908,373.394092280019,73.3054909333336,17.4845752460949
"ENSMUSG00000014226",493.674859452839,524.061883901781,401.48853495795,257.273035763968
"ENSMUSG00000103839",62.1074823182604,40.9423346798267,24.8110892389745,39.9647434196456
"ENSMUSG00000051223",6483.86190407172,8223.67734378998,6041.50022969028,5793.63889761674
"ENSMUSG00000026615",4198.62505466906,4113.06694193539,4818.99019627899,4539.74507282536
"ENSMUSG00000039246",12.7399963729765,1.63769338719307,4.51110713435899,14.9867787823671
"ENSMUSG00000048000",2786.87420658861,2792.26722516418,2229.61470115693,2045.69530379311
"ENSMUSG00000067736",34.2387402523743,18.0146272591237,5.63888391794874,0
"ENSMUSG00000026034",9828.90720175136,5357.71391620212,19102.2831604432,23195.7868604087
"ENSMUSG00000101111",21.4987438793978,27.0219408886856,2.2555535671795,2.49779646372785
"ENSMUSG00000026721",491.286110132906,372.575245586423,428.555177764104,412.136416515095
"ENSMUSG00000039239",4.77749863986618,29.4784809694752,11.2777678358975,72.4360974481076
"ENSMUSG00000001305",75.6437284645479,111.363150329129,20.2999821046155,9.99118585491139
"ENSMUSG00000103693",0.79624977331103,8.18846693596533,4.51110713435899,17.4845752460949
"ENSMUSG00000103632",24.6837429726419,46.6742615350024,9.02221426871799,16.235677014231
"ENSMUSG00000026035",97.1424723439457,138.385091217814,55.2610623958977,54.9515222020127
"ENSMUSG00000073725",2182.52062864553,2774.25259790506,4500.95714330669,4076.40382880385
"ENSMUSG00000040423",4846.77237014424,5686.89028702792,4918.23455323489,5254.11486145153
"ENSMUSG00000103343",38.2199891189295,1.63769338719307,18.044428537436,19.9823717098228
"ENSMUSG00000103846",7.9624977331103,4.09423346798267,15.7888749702565,38.7158451877816
"ENSMUSG00000103739",52.552485038528,31.1161743566683,38.3444106420514,22.4801681735506
"ENSMUSG00000026036",319.296159097723,186.69704614001,81.1999284184619,168.60126130163
"ENSMUSG00000026715",54.9412343584611,47.4931082285989,11.2777678358975,32.471354028462
"ENSMUSG00000043467",782.713527164743,947.405624491189,1126.64900680616,1129.00400160499
"ENSMUSG00000104016",27.072492292575,33.5727144374579,91.3499194707696,61.1960133613323
"ENSMUSG00000026037",191.896195367958,248.11054815975,103.755464090257,86.1739779986108
"ENSMUSG00000039210",265.151174512573,301.335583243524,168.038740754872,198.574818866364
"ENSMUSG00000104394",87.5874750642134,108.906610248339,95.8610266051286,29.9735575647342
"ENSMUSG00000104245",38.2199891189295,40.1234879862301,27.066642806154,37.4669469559177
"ENSMUSG00000038174",489.693610586284,718.12855028416,55.2610623958977,147.369991359943
"ENSMUSG00000026032",359.904897536586,411.06104018546,143.227651515898,284.748796864975
"ENSMUSG00000026430",3041.67413404814,4009.07341184863,5411.07300766361,5269.1016402339
"ENSMUSG00000047528",22.2949936527089,34.3915611310544,0,18.7334734779589
"ENSMUSG00000042349",10153.7771092623,18347.8978634175,6502.76093417849,5807.37677816725
"ENSMUSG00000102027",22.2949936527089,31.1161743566683,7.89443748512824,9.99118585491139
"ENSMUSG00000026031",14317.3671739056,20065.8382265831,16208.4079337519,14778.2127776458
"ENSMUSG00000026029",1649.82953030045,1838.31082712422,2243.14802256001,1749.70642284136
"ENSMUSG00000102719",88.3837248375244,178.508579204044,59.7721695302567,164.854566606038
"ENSMUSG00000026028",1887.90821252045,1780.99155857246,2257.80912074668,2414.12028219297
"ENSMUSG00000026425",1389.45585442775,1459.18480798902,1962.33160344616,1433.73517017978
"ENSMUSG00000101778",7.9624977331103,27.8407875822821,4.51110713435899,0
"ENSMUSG00000055184",9.55499727973237,18.0146272591237,18.044428537436,2.49779646372785
"ENSMUSG00000026709",384.588640509228,327.538677438613,999.210230260517,1162.72425386531
"ENSMUSG00000026134",286.649918391971,184.24050605922,381.188552853335,420.878704138142
"ENSMUSG00000004552",393.347388015649,546.170744628888,1277.77109580718,1393.77042676014
"ENSMUSG00000026605",41.4049882121736,50.7684950029851,13.533321403077,42.4625398833734
"ENSMUSG00000026027",169.601201715249,236.646694449398,161.272080053334,69.9383009843797
"ENSMUSG00000052688",1272.40713775103,963.78255836312,1158.22675674667,890.464439318978
"ENSMUSG00000026604",182.341198088226,63.8700421005296,83.4554819856414,39.9647434196456
"ENSMUSG00000042268",88.3837248375244,117.095077184304,94.7332498215389,194.828124170772
"ENSMUSG00000026603",7.9624977331103,8.18846693596533,2.2555535671795,19.9823717098228
"ENSMUSG00000013275",719.01354529986,852.419408033991,554.866177526156,325.962438516484
"ENSMUSG00000026433",196.673694007825,175.233192429658,137.588767597949,79.9294868392911
"ENSMUSG00000026434",1036.71720485096,1455.90942121464,429.682954547694,403.394128892047
"ENSMUSG00000103569",18.3137447861537,32.7538677438613,0,0
"ENSMUSG00000038079",54.9412343584611,42.5800280670197,7.89443748512824,7.49338939118354
"ENSMUSG00000026700",41.4049882121736,1.63769338719307,15.7888749702565,9.99118585491139
"ENSMUSG00000089872",242.059931086553,343.915611310544,248.110892389745,344.695911994443
